Matrix_id,0
ALX3,0.0001274809328087566
ARGFX,0.00018023166362617315
ARNT2,0.000644731154435091
ARNT::HIF1A,0.0004615688946523947
ASCL1,0.005436255870350426
ATF2,0.000552417375504612
ATF3,0.000572931548600274
ATF4,0.0003428797503132075
ATF6,0.0006051681063220286
ATF7,0.0005055278370002418
ATOH7,0.000654988240982922
Ahr::Arnt,0.000760489702617755
Alx1,0.00020807232711314298
Alx4,0.0002725454425566521
Ar,0.0006535229429046604
Arid3a,0.0002608230579305595
Arid3b,0.0002315170963653281
Arid5a,0.00017730106746965003
Arnt,0.0005817233370698434
Arntl,0.0008000527507308175
Arx,0.00023884358675663596
Ascl2,0.0021642452615923393
Atf1,0.0003589980291740847
Atf3,0.000583188635148105
Atoh1,0.0011414672029657633
BACH1,0.000344345048391469
BACH2,0.0009817497124352521
BARHL1,0.00021832941366097398
BARHL2,0.0001787663655479116
BARX1,0.0001729051732348653
BARX2,0.00019634994248705044
BATF,0.0007282531448960005
BATF3,0.0005612091639741815
BATF::JUN,0.0005319032024089501
BCL11A,0.000978819116278729
BCL6,0.0005656050582089661
BCL6B,0.0006154251928698596
BHLHA15,0.00039856107728714714
BHLHE22,0.002546688060018609
BHLHE23,0.0002036764328783583
BHLHE40,0.0008659911642525881
BHLHE41,0.0011385366068092401
BNC2,0.0008586646738612802
BSX,0.0001729051732348653
Bach1::Mafk,0.0010887164721483469
Bcl11B,0.0006286128755742137
Bhlha15,0.0016382032514964356
CDX1,0.00030038610604362194
CDX2,0.0003091778945131913
CDX4,0.0002769413367914368
CEBPA,0.0003414144522349459
CEBPB,0.00040442226960019345
CEBPD,0.00045424240426108684
CEBPE,0.00038244279842626985
CEBPG,0.0006491270486698756
CLOCK,0.0006667106256090145
CREB1,0.0006711065198437992
CREB3,0.00047182598120022566
CREB3L1,0.0006989471833307691
CREB3L4,0.0016308767611051278
CREM,0.0008293587122960488
CTCF,0.009688550893465504
CTCFL,0.0033745814742363964
CUX1,0.0001626480866870343
CUX2,0.0001787663655479116
Creb3l2,0.0007341143372090467
Creb5,0.00035313683686103846
Crx,0.00013480742320006448
DBP,0.00020221113480009672
DLX1,0.0001274809328087566
DLX6,0.0001274809328087566
DMRT3,0.00023298239444358967
DMRTA1,0.00021979471173923554
DMRTA2,0.00019928053864357357
DMRTC2,0.00019634994248705044
DPRX,0.00021100292326966613
DRGX,0.0001274809328087566
DUX4,0.00033408796184363805
DUXA,0.0003765816061132236
Ddit3::Cebpa,0.0005963763178524591
Dlx2,0.00026814954832186737
Dlx3,0.0001274809328087566
Dlx4,0.0001274809328087566
